ID_Cliente,Tem_Carro,Tem_Casa_Propria,Qtd_Filhos,Rendimento_Anual,Categoria_de_renda,Grau_Escolaridade,Estado_Civil,Moradia,Idade,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Ocupacao,Tamanho_Familia,Anos_empregado,Mau
5023878,0,1,0,360000.0,Pensionista,Ensino superior,Casado,Casa propria,63.0,0,1,0,Outros,2.0,-1.0,0
5023879,0,1,0,360000.0,Pensionista,Ensino superior,Casado,Casa propria,63.0,0,1,0,Outros,2.0,-1.0,0
5023880,0,1,0,360000.0,Pensionista,Ensino superior,Casado,Casa propria,63.0,0,1,0,Outros,2.0,-1.0,0
5023882,0,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,59.0,0,0,0,Outros,2.0,-1.0,0
5023883,0,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,59.0,0,0,0,Outros,2.0,-1.0,0
5023885,0,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,59.0,0,0,0,Outros,2.0,-1.0,0
5023890,0,1,0,189000.0,Empregado,Ensino medio,Separado,Casa propria,47.0,1,1,0,Outros,1.0,0.3,0
5023891,0,1,2,85500.0,Empregado,Ensino superior,Casado,Casa propria,33.0,0,0,0,Outros,4.0,1.3,0
5023895,0,1,2,85500.0,Empregado,Ensino superior,Casado,Casa propria,33.0,0,0,0,Outros,4.0,1.3,0
5023896,0,0,1,90000.0,Pensionista,Ensino medio,Casado,Casa propria,50.0,0,0,0,Outros,3.0,-1.0,1
5023897,0,0,1,90000.0,Pensionista,Ensino medio,Casado,Casa propria,50.0,0,0,0,Outros,3.0,-1.0,1
5023904,0,1,0,99000.0,Pensionista,Ensino medio,Casado,Casa propria,62.0,0,1,0,Outros,2.0,-1.0,0
5023906,0,1,0,99000.0,Pensionista,Ensino medio,Casado,Casa propria,62.0,0,1,0,Outros,2.0,-1.0,0
5023907,0,1,0,99000.0,Pensionista,Ensino medio,Casado,Casa propria,62.0,0,1,0,Outros,2.0,-1.0,0
5023908,0,1,0,99000.0,Pensionista,Ensino medio,Casado,Casa propria,62.0,0,1,0,Outros,2.0,-1.0,0
5023909,0,1,0,99000.0,Pensionista,Ensino medio,Casado,Casa propria,62.0,0,1,0,Outros,2.0,-1.0,0
5023912,0,1,0,99000.0,Pensionista,Ensino medio,Casado,Casa propria,62.0,0,1,0,Outros,2.0,-1.0,0
5023913,0,1,0,99000.0,Pensionista,Ensino medio,Casado,Casa propria,62.0,0,1,0,Outros,2.0,-1.0,0
5023916,1,0,1,225000.0,Empregado,Ensino medio,Uniao estavel,Casa propria,44.0,0,0,0,Gerencia,3.0,7.8,0
5023919,1,0,1,225000.0,Empregado,Ensino medio,Uniao estavel,Casa propria,44.0,0,0,0,Gerencia,3.0,7.8,0
5023920,1,0,1,225000.0,Empregado,Ensino medio,Uniao estavel,Casa propria,44.0,0,0,0,Gerencia,3.0,7.8,0
5023921,1,0,1,225000.0,Empregado,Ensino medio,Uniao estavel,Casa propria,44.0,0,0,0,Gerencia,3.0,7.8,0
5023923,1,1,1,225000.0,Empregado,Ensino medio,Casado,Casa propria,48.0,0,0,0,Motorista,3.0,1.3,0
5023924,1,1,1,225000.0,Empregado,Ensino medio,Casado,Casa propria,48.0,0,0,0,Motorista,3.0,1.3,0
5023925,1,1,1,225000.0,Empregado,Ensino medio,Casado,Casa propria,48.0,0,0,0,Motorista,3.0,1.3,0
5023926,1,1,1,225000.0,Empregado,Ensino medio,Casado,Casa propria,48.0,0,0,0,Motorista,3.0,1.3,0
5023927,1,1,1,225000.0,Empregado,Ensino medio,Casado,Casa propria,48.0,0,0,0,Motorista,3.0,1.3,0
5023928,0,1,0,157500.0,Associado comercial,Ensino superior,Casado,Alugado,33.0,0,0,0,Cozinha,2.0,5.2,0
5023929,0,1,0,157500.0,Associado comercial,Ensino superior,Casado,Alugado,33.0,0,0,0,Cozinha,2.0,5.2,0
5023930,0,1,2,135000.0,Empregado,Ensino medio,Separado,Casa propria,41.0,0,0,0,Equipe principal,3.0,6.6,0
5023931,0,1,2,135000.0,Empregado,Ensino medio,Separado,Casa propria,41.0,0,0,0,Equipe principal,3.0,6.6,0
5023933,0,1,2,135000.0,Empregado,Ensino medio,Separado,Casa propria,41.0,0,0,0,Equipe principal,3.0,6.6,0
5023934,0,1,2,135000.0,Empregado,Ensino medio,Separado,Casa propria,41.0,0,0,0,Equipe principal,3.0,6.6,0
5023936,0,1,2,135000.0,Empregado,Ensino medio,Separado,Casa propria,41.0,0,0,0,Equipe principal,3.0,6.6,0
5023937,0,1,2,135000.0,Empregado,Ensino medio,Separado,Casa propria,41.0,0,0,0,Equipe principal,3.0,6.6,0
5023938,1,1,1,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,25.0,0,0,0,Cozinha,3.0,6.6,0
5023939,1,1,1,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,25.0,0,0,0,Cozinha,3.0,6.6,0
5023940,1,1,1,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,25.0,0,0,0,Cozinha,3.0,6.6,0
5023942,1,1,1,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,25.0,0,0,0,Cozinha,3.0,6.6,0
5023943,0,1,0,90000.0,Empregado,Ensino medio,Casado,Casa propria,40.0,0,1,0,Construcao Civil,2.0,0.5,0
5023944,1,1,1,148500.0,Empregado,Ensino medio,Casado,Casa propria,41.0,0,0,0,Construcao Civil,3.0,14.2,0
5023946,1,1,1,148500.0,Empregado,Ensino medio,Casado,Casa propria,41.0,0,0,0,Construcao Civil,3.0,14.2,0
5023947,1,1,1,148500.0,Empregado,Ensino medio,Casado,Casa propria,41.0,0,0,0,Construcao Civil,3.0,14.2,0
5023948,1,1,1,148500.0,Empregado,Ensino medio,Casado,Casa propria,41.0,0,0,0,Construcao Civil,3.0,14.2,0
5023949,1,1,1,148500.0,Empregado,Ensino medio,Casado,Casa propria,41.0,0,0,0,Construcao Civil,3.0,14.2,0
5023950,1,1,1,148500.0,Empregado,Ensino medio,Casado,Casa propria,41.0,0,0,0,Construcao Civil,3.0,14.2,0
5023955,1,1,0,292500.0,Empregado,Ensino superior,Uniao estavel,Casa propria,45.0,0,0,0,Gerencia,2.0,4.4,0
5023956,1,1,0,292500.0,Empregado,Ensino superior,Uniao estavel,Casa propria,45.0,0,0,0,Gerencia,2.0,4.4,0
5023960,0,1,0,202500.0,Pensionista,Ensino medio,Casado,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5023961,0,1,0,202500.0,Pensionista,Ensino medio,Casado,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5023964,1,1,0,202500.0,Pensionista,Ensino superior,Casado,Casa propria,65.0,0,0,0,Outros,2.0,-1.0,0
5023965,1,1,0,202500.0,Pensionista,Ensino superior,Casado,Casa propria,65.0,0,0,0,Outros,2.0,-1.0,0
5023966,1,1,0,202500.0,Pensionista,Ensino superior,Casado,Casa propria,65.0,0,0,0,Outros,2.0,-1.0,0
5023967,1,1,0,202500.0,Pensionista,Ensino superior,Casado,Casa propria,65.0,0,0,0,Outros,2.0,-1.0,0
5023968,1,1,0,202500.0,Pensionista,Ensino superior,Casado,Casa propria,65.0,0,0,0,Outros,2.0,-1.0,0
5023969,1,1,0,202500.0,Pensionista,Ensino superior,Casado,Casa propria,65.0,0,0,0,Outros,2.0,-1.0,0
5023971,0,1,0,189000.0,Pensionista,Ensino medio,Casado,Casa propria,63.0,0,0,0,Outros,2.0,-1.0,0
5023973,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,42.0,0,0,0,Motorista,3.0,5.9,0
5023974,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,42.0,0,0,0,Motorista,3.0,5.9,0
5023975,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,42.0,0,0,0,Motorista,3.0,5.9,0
5023976,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,42.0,0,0,0,Motorista,3.0,5.9,0
5023977,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,42.0,0,0,0,Motorista,3.0,5.9,0
5023979,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,42.0,0,0,0,Motorista,3.0,5.9,0
5023980,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,42.0,0,0,0,Motorista,3.0,5.9,0
5023982,1,1,1,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,42.0,0,0,0,Motorista,3.0,5.9,0
5023985,1,1,2,225000.0,Empregado,Ensino medio,Casado,Casa propria,27.0,1,1,0,Construcao Civil,4.0,2.3,0
5023988,0,1,0,360000.0,Associado comercial,Ensino superior,Casado,Casa propria,58.0,0,0,0,Construcao Civil,2.0,7.8,0
5023994,1,1,0,112500.0,Empregado,Ensino superior,Casado,Casa propria,58.0,0,0,0,Outros,2.0,3.5,0
5023996,1,1,0,315000.0,Empregado,Ensino superior,Casado,Casa propria,30.0,0,0,0,Construcao Civil,2.0,7.4,0
5023997,1,1,0,315000.0,Empregado,Ensino superior,Casado,Casa propria,30.0,0,0,0,Construcao Civil,2.0,7.4,0
5024000,1,1,0,315000.0,Empregado,Ensino superior,Casado,Casa propria,30.0,0,0,0,Construcao Civil,2.0,7.4,0
5024001,1,1,0,315000.0,Empregado,Ensino superior,Casado,Casa propria,30.0,0,0,0,Construcao Civil,2.0,7.4,0
5024002,1,1,0,315000.0,Empregado,Ensino superior,Casado,Casa propria,30.0,0,0,0,Construcao Civil,2.0,7.4,0
5024004,1,1,0,315000.0,Empregado,Ensino superior,Casado,Casa propria,30.0,0,0,0,Construcao Civil,2.0,7.4,0
5024005,1,1,0,315000.0,Empregado,Ensino superior,Casado,Casa propria,30.0,0,0,0,Construcao Civil,2.0,7.4,0
5024006,1,1,0,315000.0,Empregado,Ensino superior,Casado,Casa propria,30.0,0,0,0,Construcao Civil,2.0,7.4,0
5024010,1,1,0,112500.0,Pensionista,Ensino superior,Casado,Casa propria,57.0,0,0,0,Outros,2.0,-1.0,0
5024014,1,1,0,202500.0,Empregado,Ensino superior,Casado,Casa propria,51.0,1,0,0,Outros,2.0,5.5,0
5024015,1,1,0,202500.0,Empregado,Ensino superior,Casado,Casa propria,51.0,1,0,0,Outros,2.0,5.5,0
5024020,0,1,0,135000.0,Pensionista,Ensino medio,Solteiro,Casa propria,65.0,0,0,0,Outros,1.0,-1.0,0
5024021,0,1,0,135000.0,Pensionista,Ensino medio,Solteiro,Casa propria,65.0,0,0,0,Outros,1.0,-1.0,0
5024022,0,1,0,135000.0,Pensionista,Ensino medio,Solteiro,Casa propria,65.0,0,0,0,Outros,1.0,-1.0,0
5024023,0,1,0,135000.0,Pensionista,Ensino medio,Solteiro,Casa propria,65.0,0,0,0,Outros,1.0,-1.0,0
5024024,0,1,0,135000.0,Pensionista,Ensino medio,Solteiro,Casa propria,65.0,0,0,0,Outros,1.0,-1.0,0
5024028,0,1,2,112500.0,Empregado,Ensino medio,Casado,Mora com os pais,40.0,0,0,0,Equipe principal,4.0,1.1,0
5024033,0,1,2,112500.0,Empregado,Ensino medio,Casado,Mora com os pais,40.0,0,0,0,Equipe principal,4.0,1.1,0
5024035,0,1,2,112500.0,Empregado,Ensino medio,Casado,Mora com os pais,40.0,0,0,0,Equipe principal,4.0,1.1,0
5024043,1,1,1,144000.0,Empregado,Ensino superior,Casado,Casa propria,35.0,0,0,0,Contabilidade,3.0,8.0,0
5024044,1,1,1,144000.0,Empregado,Ensino superior,Casado,Casa propria,35.0,0,0,0,Contabilidade,3.0,8.0,0
5024045,1,1,1,144000.0,Empregado,Ensino superior,Casado,Casa propria,35.0,0,0,0,Contabilidade,3.0,8.0,0
5024046,1,1,1,144000.0,Empregado,Ensino superior,Casado,Casa propria,35.0,0,0,0,Contabilidade,3.0,8.0,0
5024047,1,1,1,144000.0,Empregado,Ensino superior,Casado,Casa propria,35.0,0,0,0,Contabilidade,3.0,8.0,0
5024049,1,1,1,144000.0,Empregado,Ensino superior,Casado,Casa propria,35.0,0,0,0,Contabilidade,3.0,8.0,0
5024062,0,0,3,135000.0,Associado comercial,Ensino medio,Casado,Casa propria,30.0,0,0,0,Equipe principal,5.0,7.9,0
5024064,1,1,1,108000.0,Empregado,Ensino superior,Separado,Casa propria,41.0,0,0,0,Outros,2.0,17.4,0
5024066,1,1,0,270000.0,Empregado,Ensino medio,Casado,Casa propria,39.0,0,0,0,Construcao Civil,2.0,11.3,0
5024067,1,1,0,270000.0,Empregado,Ensino medio,Casado,Casa propria,39.0,0,0,0,Construcao Civil,2.0,11.3,0
5024070,1,1,0,292500.0,Associado comercial,Ensino medio,Casado,Mora com os pais,27.0,0,1,0,Construcao Civil,2.0,7.0,0
5024073,0,1,0,180000.0,Empregado,Ensino superior,Casado,Casa propria,44.0,0,0,0,Construcao Civil,2.0,2.3,0
5024075,1,1,0,157500.0,Pensionista,Ensino medio,Viuvo,Casa propria,56.0,0,0,0,Outros,1.0,-1.0,0
5024080,0,1,2,112500.0,Empregado,Ensino medio,Separado,Casa propria,39.0,0,0,0,Venda,3.0,9.8,0
5024081,0,1,2,112500.0,Empregado,Ensino medio,Separado,Casa propria,39.0,0,0,0,Venda,3.0,9.8,0
5024082,0,1,2,112500.0,Empregado,Ensino medio,Separado,Casa propria,39.0,0,0,0,Venda,3.0,9.8,0
5024083,0,1,0,157500.0,Pensionista,Ensino medio,Separado,Casa propria,52.0,0,0,0,Outros,1.0,-1.0,0
5024084,0,1,0,157500.0,Pensionista,Ensino medio,Separado,Casa propria,52.0,0,0,0,Outros,1.0,-1.0,0
5024085,0,1,0,157500.0,Pensionista,Ensino medio,Separado,Casa propria,52.0,0,0,0,Outros,1.0,-1.0,0
5024086,0,1,0,157500.0,Pensionista,Ensino medio,Separado,Casa propria,52.0,0,0,0,Outros,1.0,-1.0,0
5024087,0,1,0,157500.0,Pensionista,Ensino medio,Separado,Casa propria,52.0,0,0,0,Outros,1.0,-1.0,0
5024089,1,0,0,126000.0,Servidor publico,Ensino superior incompleto,Solteiro,Casa propria,33.0,1,0,0,Equipe principal,1.0,14.3,0
5024090,1,0,0,126000.0,Servidor publico,Ensino superior incompleto,Solteiro,Casa propria,33.0,1,0,0,Equipe principal,1.0,14.3,0
5024091,1,0,0,126000.0,Servidor publico,Ensino superior incompleto,Solteiro,Casa propria,33.0,1,0,0,Equipe principal,1.0,14.3,0
5024092,1,0,0,126000.0,Servidor publico,Ensino superior incompleto,Solteiro,Casa propria,33.0,1,0,0,Equipe principal,1.0,14.3,0
5024094,1,0,0,126000.0,Servidor publico,Ensino superior incompleto,Solteiro,Casa propria,33.0,1,0,0,Equipe principal,1.0,14.3,0
5024095,1,0,0,126000.0,Servidor publico,Ensino superior incompleto,Solteiro,Casa propria,33.0,1,0,0,Equipe principal,1.0,14.3,0
5024096,1,0,0,126000.0,Servidor publico,Ensino superior incompleto,Solteiro,Casa propria,33.0,1,0,0,Equipe principal,1.0,14.3,0
5024098,1,0,0,126000.0,Servidor publico,Ensino superior incompleto,Solteiro,Casa propria,33.0,1,0,0,Equipe principal,1.0,14.3,0
5024103,0,1,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,55.0,0,0,0,Seguranca,2.0,7.1,0
5024104,0,1,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,55.0,0,0,0,Seguranca,2.0,7.1,0
5024105,0,1,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,55.0,0,0,0,Seguranca,2.0,7.1,0
5024106,0,1,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,60.0,1,1,0,Contabilidade,2.0,4.2,0
5024109,0,1,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,60.0,1,1,0,Contabilidade,2.0,4.2,0
5024111,0,1,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,60.0,1,1,0,Contabilidade,2.0,4.2,0
5024113,0,1,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,60.0,1,1,0,Contabilidade,2.0,4.2,0
5024115,0,1,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,60.0,1,1,0,Contabilidade,2.0,4.2,0
5024117,0,1,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,60.0,1,1,0,Contabilidade,2.0,4.2,0
5024121,0,1,1,135000.0,Empregado,Ensino medio,Viuvo,Casa propria,43.0,0,0,0,Venda,2.0,0.8,0
5024122,0,1,1,135000.0,Empregado,Ensino medio,Viuvo,Casa propria,43.0,0,0,0,Venda,2.0,0.8,0
5024123,0,1,1,135000.0,Empregado,Ensino medio,Viuvo,Casa propria,43.0,0,0,0,Venda,2.0,0.8,0
5024124,0,1,1,135000.0,Empregado,Ensino medio,Viuvo,Casa propria,43.0,0,0,0,Venda,2.0,0.8,0
5024125,0,1,1,135000.0,Empregado,Ensino medio,Viuvo,Casa propria,43.0,0,0,0,Venda,2.0,0.8,0
5024126,0,1,1,135000.0,Empregado,Ensino medio,Viuvo,Casa propria,43.0,0,0,0,Venda,2.0,0.8,0
5024127,0,1,1,135000.0,Empregado,Ensino medio,Viuvo,Casa propria,43.0,0,0,0,Venda,2.0,0.8,0
5024128,0,1,1,135000.0,Empregado,Ensino medio,Viuvo,Casa propria,43.0,0,0,0,Venda,2.0,0.8,0
5024131,1,0,0,202500.0,Empregado,Ensino medio,Casado,Casa propria,24.0,0,1,1,Equipe principal,2.0,2.9,0
5024133,1,0,0,202500.0,Empregado,Ensino medio,Casado,Casa propria,24.0,0,1,1,Equipe principal,2.0,2.9,0
5024140,1,0,0,180000.0,Empregado,Ensino superior,Casado,Mora com os pais,31.0,1,1,0,Contabilidade,2.0,2.8,0
5024141,1,0,0,180000.0,Empregado,Ensino superior,Casado,Mora com os pais,31.0,1,1,0,Contabilidade,2.0,2.8,0
5024144,1,0,0,180000.0,Empregado,Ensino superior,Casado,Mora com os pais,31.0,1,1,0,Contabilidade,2.0,2.8,0
5024145,1,0,0,180000.0,Empregado,Ensino superior,Casado,Mora com os pais,31.0,1,1,0,Contabilidade,2.0,2.8,0
5024146,1,0,0,180000.0,Empregado,Ensino superior,Casado,Mora com os pais,31.0,1,1,0,Contabilidade,2.0,2.8,0
5024150,0,1,1,337500.0,Empregado,Ensino superior,Casado,Casa propria,46.0,0,0,0,Outros,3.0,9.8,0
5024152,0,1,0,112500.0,Empregado,Ensino medio,Solteiro,Casa propria,47.0,0,0,0,Venda,1.0,1.2,0
5024153,0,1,0,112500.0,Empregado,Ensino medio,Solteiro,Casa propria,47.0,0,0,0,Venda,1.0,1.2,0
5024155,0,1,0,112500.0,Empregado,Ensino medio,Solteiro,Casa propria,47.0,0,0,0,Venda,1.0,1.2,0
5024156,0,1,1,202500.0,Empregado,Ensino medio,Casado,Casa propria,27.0,0,0,0,Venda,3.0,3.0,0
5024158,0,1,1,202500.0,Empregado,Ensino medio,Casado,Casa propria,27.0,0,0,0,Venda,3.0,3.0,0
5024161,1,1,3,202500.0,Empregado,Ensino medio,Casado,Casa propria,37.0,0,0,0,Construcao Civil,5.0,5.4,0
5024162,1,1,3,202500.0,Empregado,Ensino medio,Casado,Casa propria,37.0,0,0,0,Construcao Civil,5.0,5.4,0
5024163,1,1,3,202500.0,Empregado,Ensino medio,Casado,Casa propria,37.0,0,0,0,Construcao Civil,5.0,5.4,0
5024164,1,1,3,202500.0,Empregado,Ensino medio,Casado,Casa propria,37.0,0,0,0,Construcao Civil,5.0,5.4,0
5024166,0,1,0,90000.0,Empregado,Ensino medio,Solteiro,Casa propria,55.0,0,0,0,Outros,1.0,3.3,0
5024167,0,1,0,90000.0,Empregado,Ensino medio,Solteiro,Casa propria,55.0,0,0,0,Outros,1.0,3.3,0
5024168,0,1,0,90000.0,Empregado,Ensino medio,Solteiro,Casa propria,55.0,0,0,0,Outros,1.0,3.3,0
5024169,0,1,0,202500.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5024170,0,1,0,202500.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5024171,0,1,0,202500.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5024172,0,1,0,202500.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5024173,0,1,0,202500.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5024174,0,1,0,202500.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5024175,0,1,0,202500.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5024176,0,1,0,202500.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5024178,0,1,0,202500.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5024179,0,1,0,202500.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5024182,0,1,0,81000.0,Associado comercial,Ensino medio,Casado,Casa propria,43.0,0,0,0,Venda,2.0,9.6,0
5024185,0,1,0,81000.0,Associado comercial,Ensino medio,Casado,Casa propria,43.0,0,0,0,Venda,2.0,9.6,0
5024187,0,1,0,81000.0,Associado comercial,Ensino medio,Casado,Casa propria,43.0,0,0,0,Venda,2.0,9.6,0
5024188,0,1,0,81000.0,Associado comercial,Ensino medio,Casado,Casa propria,43.0,0,0,0,Venda,2.0,9.6,0
5024189,0,1,2,112500.0,Empregado,Ensino medio,Casado,Mora com os pais,34.0,0,0,0,Construcao Civil,4.0,4.1,0
5024191,1,1,2,270000.0,Associado comercial,Ensino superior,Casado,Casa propria,37.0,0,1,0,Gerencia,4.0,1.2,0
5024192,1,1,2,270000.0,Associado comercial,Ensino superior,Casado,Casa propria,37.0,0,1,0,Gerencia,4.0,1.2,0
5024193,1,1,2,270000.0,Associado comercial,Ensino superior,Casado,Casa propria,37.0,0,1,0,Gerencia,4.0,1.2,0
5024196,1,1,2,270000.0,Associado comercial,Ensino superior,Casado,Casa propria,37.0,0,1,0,Gerencia,4.0,1.2,0
5024197,1,1,2,270000.0,Associado comercial,Ensino superior,Casado,Casa propria,37.0,0,1,0,Gerencia,4.0,1.2,0
5024200,1,1,2,270000.0,Associado comercial,Ensino superior,Casado,Casa propria,37.0,0,1,0,Gerencia,4.0,1.2,0
5024201,0,1,0,202500.0,Empregado,Ensino medio,Solteiro,Casa propria,45.0,1,1,0,Outros,1.0,7.4,0
5024202,0,1,0,202500.0,Empregado,Ensino medio,Solteiro,Casa propria,45.0,1,1,0,Outros,1.0,7.4,0
5024203,0,1,0,202500.0,Empregado,Ensino medio,Solteiro,Casa propria,45.0,1,1,0,Outros,1.0,7.4,0
5024205,0,1,0,202500.0,Empregado,Ensino medio,Solteiro,Casa propria,45.0,1,1,0,Outros,1.0,7.4,0
5024206,0,1,0,202500.0,Empregado,Ensino medio,Solteiro,Casa propria,45.0,1,1,0,Outros,1.0,7.4,0
5024207,0,1,0,202500.0,Empregado,Ensino medio,Solteiro,Casa propria,45.0,1,1,0,Outros,1.0,7.4,0
5024208,0,1,0,202500.0,Empregado,Ensino medio,Solteiro,Casa propria,45.0,1,1,0,Outros,1.0,7.4,0
5024209,0,1,0,202500.0,Empregado,Ensino medio,Solteiro,Casa propria,45.0,1,1,0,Outros,1.0,7.4,0
5024210,0,1,0,202500.0,Empregado,Ensino medio,Solteiro,Casa propria,45.0,1,1,0,Outros,1.0,7.4,0
5024211,0,1,0,202500.0,Empregado,Ensino medio,Solteiro,Casa propria,45.0,1,1,0,Outros,1.0,7.4,0
5024232,0,1,0,270000.0,Pensionista,Ensino medio,Casado,Casa propria,54.0,0,1,0,Outros,2.0,-1.0,0
5024233,0,1,0,47250.0,Pensionista,Ensino medio,Casado,Habitacao publica,59.0,0,1,0,Outros,2.0,-1.0,0
5024235,0,1,0,47250.0,Pensionista,Ensino medio,Casado,Habitacao publica,59.0,0,1,0,Outros,2.0,-1.0,0
5024236,0,1,0,47250.0,Pensionista,Ensino medio,Casado,Habitacao publica,59.0,0,1,0,Outros,2.0,-1.0,0
5024241,1,1,0,180000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,31.0,0,0,0,Venda,2.0,9.1,0
5024242,1,1,0,180000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,31.0,0,0,0,Venda,2.0,9.1,0
5024243,1,1,0,180000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,31.0,0,0,0,Venda,2.0,9.1,0
5024247,0,1,0,112500.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,63.0,0,1,0,Outros,2.0,-1.0,0
5024248,0,1,0,112500.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,63.0,0,1,0,Outros,2.0,-1.0,0
5024249,0,1,1,135000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,1,0,Construcao Civil,3.0,1.5,0
5024250,0,0,0,247500.0,Empregado,Ensino medio,Separado,Casa propria,54.0,0,0,0,Construcao Civil,1.0,3.7,0
5024252,0,1,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,1,0,Venda,4.0,9.8,0
5024255,0,1,1,148500.0,Empregado,Ensino medio,Separado,Mora com os pais,28.0,0,0,0,Venda,2.0,3.9,0
5024256,0,1,1,121500.0,Empregado,Ensino medio,Solteiro,Casa propria,34.0,0,0,0,Construcao Civil,2.0,12.3,0
5024257,0,1,0,162000.0,Empregado,Ensino medio,Solteiro,Casa propria,31.0,0,0,0,Seguranca,1.0,1.6,0
5024258,0,1,0,162000.0,Empregado,Ensino medio,Solteiro,Casa propria,31.0,0,0,0,Seguranca,1.0,1.6,0
5024261,0,1,0,202500.0,Associado comercial,Ensino medio,Casado,Casa propria,43.0,0,0,0,Outros,2.0,4.6,0
5024265,1,0,0,202500.0,Associado comercial,Ensino medio,Casado,Habitacao publica,58.0,0,1,0,Contabilidade,2.0,3.1,0
5024270,1,1,2,315000.0,Empregado,Ensino superior,Casado,Casa propria,46.0,0,0,0,Equipe principal,4.0,3.8,0
5024271,1,1,2,315000.0,Empregado,Ensino superior,Casado,Casa propria,46.0,0,0,0,Equipe principal,4.0,3.8,0
5024272,1,1,2,315000.0,Empregado,Ensino superior,Casado,Casa propria,46.0,0,0,0,Equipe principal,4.0,3.8,0
5024273,1,1,2,315000.0,Empregado,Ensino superior,Casado,Casa propria,46.0,0,0,0,Equipe principal,4.0,3.8,0
5024276,1,1,2,315000.0,Empregado,Ensino superior,Casado,Casa propria,46.0,0,0,0,Equipe principal,4.0,3.8,0
5024280,1,1,0,315000.0,Associado comercial,Ensino medio,Casado,Casa propria,42.0,1,1,0,Motorista,2.0,3.3,0
5024281,1,1,0,315000.0,Associado comercial,Ensino medio,Casado,Casa propria,42.0,1,1,0,Motorista,2.0,3.3,0
5024285,1,1,0,315000.0,Associado comercial,Ensino medio,Casado,Casa propria,42.0,1,1,0,Motorista,2.0,3.3,0
5024287,0,1,0,157500.0,Associado comercial,Ensino superior,Casado,Casa propria,31.0,0,0,1,Gerencia,2.0,5.2,0
5024288,0,1,0,157500.0,Associado comercial,Ensino superior,Casado,Casa propria,31.0,0,0,1,Gerencia,2.0,5.2,0
5024289,0,1,0,157500.0,Associado comercial,Ensino superior,Casado,Casa propria,31.0,0,0,1,Gerencia,2.0,5.2,0
5024295,0,1,0,202500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,48.0,0,0,0,Alta tecnologia,2.0,11.6,0
